No.,VarAddr,VarName,VarValue,Timestamp,KindofData,is_ConnectedWifi
48,M99,S4_LL_FLG_TR4,0,2024-01-29T11:36:39.796643,Alarm,1
49,M106,FRONT_DOOR_OPEN-X140,0,2024-01-29T11:36:39.889620,Alarm,1
50,M107,BACK_DOOR_OPEN-X141,0,2024-01-29T11:36:39.961394,Alarm,1
51,M108,LEFT_DOOR_OPEN-X142,0,2024-01-29T11:36:40.044697,Alarm,1
52,operationTimeRaw,operationTimeRaw,00:07:08,2024-01-29T11:36:40.127580,Counting,1
53,M109,RIGHT_DOOR_OPEN-X143,0,2024-01-29T11:36:40.127580,Alarm,1
54,M111,S12_JOB_NOT_ECEJTED_TR1,0,2024-01-29T11:36:40.210976,Alarm,1
55,M112,S12_JOB_NOT_ECEJTED_TR2,0,2024-01-29T11:36:40.307333,Alarm,1
56,M113,S12_JOB_NOT_ECEJTED_TR3,0,2024-01-29T11:36:40.376309,Alarm,1
57,M114,S12_JOB_NOT_ECEJTED_TR4,0,2024-01-29T11:36:40.458737,Alarm,1
58,M150,S1_LOW_LEVEL_FLG_TR1,0,2024-01-29T11:36:40.544260,Alarm,1
59,M151,S1_LOW_LEVEL_FLG_TR2,0,2024-01-29T11:36:40.641815,Alarm,1
60,M148,S1_LOW_LEVEL_FLG_TR3,0,2024-01-29T11:36:40.709980,Alarm,1
61,M149,S1_LOW_LEVEL_FLG_TR4,0,2024-01-29T11:36:40.797441,Alarm,1
62,M143,S4_LL_FLG_TR1,0,2024-01-29T11:36:40.892888,Alarm,1
63,M144,S4_LL_FLG_TR2,0,2024-01-29T11:36:40.960404,Alarm,1
64,M145,S4_LL_FLG_TR3,0,2024-01-29T11:36:41.044831,Alarm,1
65,operationTimeRaw,operationTimeRaw,00:07:09,2024-01-29T11:36:41.128104,Counting,1
66,M146,S4_LL_FLG_TR4,0,2024-01-29T11:36:41.128104,Alarm,1
67,M80,S1_BOTTOM_CAP_MISSING_TR1,0,2024-01-29T11:36:41.211477,Alarm,1
68,M81,S3_SILICON_PRESENCE_MISSING_TR1,0,2024-01-29T11:36:41.294613,Alarm,1
69,M82,S5_COVER_PRESENCE_MISSING_TR1_,0,2024-01-29T11:36:41.377364,Alarm,1
70,M83,S8_HEIGHT_CHK_MISSING_TR1,0,2024-01-29T11:36:41.443701,Alarm,1
71,M84,S1_BOTTOM_CAP_MISSING_TR2,0,2024-01-29T11:36:41.531091,Alarm,1
72,M85,S3_SILICON_PRESENCE_MISSING_TR2,0,2024-01-29T11:36:41.625755,Alarm,1
73,M86,S5_COVER_PRESENCE_MISSING_TR2,0,2024-01-29T11:36:41.697853,Alarm,1
74,M87,S9_HEIGHT_CHK_MISSING_TR2,0,2024-01-29T11:36:41.790195,Alarm,1
75,M88,S1_BOTTOM_CAP_MISSING_TR3,0,2024-01-29T11:36:41.862515,Alarm,1
76,M89,S3_SILICON_PRESENCE_MISSING_TR3,0,2024-01-29T11:36:41.946557,Alarm,1
77,M90,S5_COVER_PRESENCE_MISSING_TR3,0,2024-01-29T11:36:42.031116,Alarm,1
78,M91,S8_HEIGHT_CHK_MISSING_TR3,0,2024-01-29T11:36:42.123744,Alarm,1
79,operationTimeRaw,operationTimeRaw,00:07:10,2024-01-29T11:36:42.194055,Counting,1
80,M92,S1_BOTTOM_CAP_MISSING_TR4,0,2024-01-29T11:36:42.194055,Alarm,1
81,M93,S3_SILICON_PRESENCE_MISSING_TR4,0,2024-01-29T11:36:42.276245,Alarm,1
82,M94,S5_COVER_PRESENCE_MISSING_TR4,0,2024-01-29T11:36:42.360808,Alarm,1
83,M95,S9_HEIGHT_CHK_MC_TR4,0,2024-01-29T11:36:42.442337,Alarm,1
84,M131,S7_WELDING_CHK_MISSING_TR1_,0,2024-01-29T11:36:42.511305,Alarm,1
85,M132,S7_WELDING_CHK_MISSING_TR3,0,2024-01-29T11:36:42.597713,Alarm,1
86,M133,S6_WELDING_CHK_MISSING_TR2,0,2024-01-29T11:36:42.691549,Alarm,1
87,M134,S6_WELDING_CHK_MISSING_TR4,0,2024-01-29T11:36:42.763199,Alarm,1
88,M115,S10_LEAK_TEST_MISS_TR1,0,2024-01-29T11:36:42.846527,Alarm,1
89,M51,S10_LEAK_TEST_MISS_TR2,0,2024-01-29T11:36:42.941664,Alarm,1
90,M116,S10_LEAK_TEST_MISS_TR3,0,2024-01-29T11:36:43.012994,Alarm,1
91,M117,S10_LEAK_TEST_MISS_TR4,0,2024-01-29T11:36:43.095435,Alarm,1
92,M125,S1_B-F-1_JAM_,0,2024-01-29T11:36:43.181775,Alarm,1
93,operationTimeRaw,operationTimeRaw,00:07:11,2024-01-29T11:36:43.262168,Counting,1
94,M126,S1_B-F-2_JAM_,0,2024-01-29T11:36:43.275341,Alarm,1
95,M127,S2_B-F_-1_JAM,1,2024-01-29T11:36:43.343126,Alarm,1
96,M128,S4_B-F_-1_JAM_,0,2024-01-29T11:36:43.431411,Alarm,1
97,M129,S4_B-F-2_JAM,0,2024-01-29T11:36:43.517607,Alarm,1
98,operationTimeRaw,operationTimeRaw,00:07:12,2024-01-29T11:36:44.328005,Counting,1
99,operationTimeRaw,operationTimeRaw,00:07:13,2024-01-29T11:36:45.328089,Counting,1
100,operationTimeRaw,operationTimeRaw,00:07:14,2024-01-29T11:36:46.410853,Counting,1
0,M32,AIR_PRESSURE_LOW,1,2024-01-29T11:36:56.232621,Alarm,1
1,M33,INDEX_MOTOR_OVERLOAD,0,2024-01-29T11:36:56.263817,Alarm,1
2,D4116,S8_OFF_SET_TR1,20.95,2024-01-29T11:36:56.275750,Setting,1
3,M34,MANUAL_CONTROL_NOT_ON,0,2024-01-29T11:36:56.306799,Alarm,1
4,M35,EMERGENCY_STOP_PREESD,0,2024-01-29T11:36:56.346050,Alarm,1
5,D4124,S8_MINIMUN_HEIGHT_VALUE_TR1,21.0,2024-01-29T11:36:56.356204,Setting,1
6,M36,MANCHINE_IN_AUTO_MODE,0,2024-01-29T11:36:56.374912,Alarm,1
7,M37,MANUAL_MODE_SELECTED,0,2024-01-29T11:36:56.408836,Alarm,1
8,D4128,S8_MAXIMUM_HEIGHT_VALUE_TR1,21.32,2024-01-29T11:36:56.429432,Setting,1
9,M38,BOWL_FEEDER_SWITCH_NOT_ON,0,2024-01-29T11:36:56.437373,Alarm,1
10,M39,LINEAR_FEEDER_SWITCH_NOT_ON,0,2024-01-29T11:36:56.476535,Alarm,1
11,D4316,S8_OFF_SET_TR3,21.07,2024-01-29T11:36:56.502937,Setting,1
12,M72,CC_LINK_COMMUNICATION_ERROR,0,2024-01-29T11:36:56.518263,Alarm,1
13,M73,SET_BATCH_QTY_RECHED,0,2024-01-29T11:36:56.552798,Alarm,1
14,D4324,S8_MINIMUM_HEIGHT_VALUE_TR3,21.0,2024-01-29T11:36:56.575778,Setting,1
15,M41,S1_HORZ_PICK_&_PLACE_SLIDE_NOT_REV,0,2024-01-29T11:36:56.591663,Alarm,1
16,M42,S1_SLING_PLATE_VERT_LIFT_CYL_NOT_DN_,0,2024-01-29T11:36:56.623615,Alarm,1
17,M44,S2_HORZ_PICK_&_PLACE_CYL_NOT_REV,0,2024-01-29T11:36:56.656473,Alarm,1
18,D4328,S8_MAXIMUM_HEIGHT_VALUE_TR3,21.3,2024-01-29T11:36:56.667904,Setting,1
19,M45,S2_SING_PLATE_VERT_LIFT_CYL_NOT_DN,0,2024-01-29T11:36:56.687832,Alarm,1
20,M47,S3_SILICON_PRESSING_CYL_NOT_UP_TR1,0,2024-01-29T11:36:56.724428,Alarm,1
21,D4216,S9_OFF_SET_TR2,20.75,2024-01-29T11:36:56.741442,Setting,1
22,M48,S3_SILICON_PRESSING_CYL_NOT_UP_TR2,0,2024-01-29T11:36:56.754441,Alarm,1
23,M49,S3_SILICON_PRESSING_CYL_NOT_UP_TR3,0,2024-01-29T11:36:56.786670,Alarm,1
24,D4224,S9_MINIMUM_HEIGHT_VALUE_TR2,20.8,2024-01-29T11:36:56.808619,Setting,1
25,M50,S3_SILICON_PRESSING_CYL_NOT_UP_TR4,0,2024-01-29T11:36:56.825330,Alarm,1
26,M52,S4_HORZ_PICK_&_PLACE_SLIDE_NOT_REV,0,2024-01-29T11:36:56.856679,Alarm,1
27,M53,S4_SING_PLATE_VERT_LIFT_CYL_NOT_UP,0,2024-01-29T11:36:56.886101,Alarm,1
28,D4228,S9_MAXIMUM_HEIGHT_VALUE_TR2,21.4,2024-01-29T11:36:56.898386,Setting,1
29,M55,S5_VERT_SLIDE_NOT_DN,0,2024-01-29T11:36:56.926172,Alarm,1
30,M57,S6_SUPPORT_CYL_NOT_DN_TR2,0,2024-01-29T11:36:56.952699,Alarm,1
31,D4416,S9_OFF_SET_TR4,20.98,2024-01-29T11:36:56.974541,Setting,1
32,M58,S6_SUPPORT_CYL_NOT_DN_TR4,0,2024-01-29T11:36:57.004598,Alarm,1
33,M60,S6_WELDING_UNIT_NOT_READY,0,2024-01-29T11:36:57.036402,Alarm,1
34,D4424,S9_HEIGHT_MINIMUM_VALUE_TR4,21.0,2024-01-29T11:36:57.058426,Setting,1
35,M59,S6_WELDING_MC_ALARM,0,2024-01-29T11:36:57.075490,Alarm,1
36,M62,S7_SUPPORT_CYL_NOT_DN_TR1,0,2024-01-29T11:36:57.107178,Alarm,1
37,M63,S7_SUPPORT_CYL_NOT_DN_TR3,0,2024-01-29T11:36:57.139907,Alarm,1
38,D4428,S9_MAXIMUM_HEIGHT_VALUE_TR4,21.32,2024-01-29T11:36:57.151473,Setting,1
39,M64,S7_WELDING_MC_ALARM,0,2024-01-29T11:36:57.170521,Alarm,1
40,M65,S7_WELDING_UNIT_NOT_READY,0,2024-01-29T11:36:57.203166,Alarm,1
41,M67,S10_HOLDING_CYL_NOT_REV_TR1-X110,0,2024-01-29T11:36:57.244060,Alarm,1
42,M68,S10_HOLDING_CUL_NOT_REV-X111,0,2024-01-29T11:36:57.269436,Alarm,1
43,M69,S10_HOLDING_CYL_NOT_REV_TR3_-X130,0,2024-01-29T11:36:57.306783,Alarm,1
44,M70,S11_HORZ_PICK_&_PLACE_SLIDE_NOT_REV_,0,2024-01-29T11:36:57.340785,Alarm,1
45,M71,S10_HOLDING_CYL_NOT_REV_TR4,0,2024-01-29T11:36:57.369867,Alarm,1
46,M40,S3_HOLDING_CYL_NOT_REV,0,2024-01-29T11:36:57.406710,Alarm,1
47,M43,S6_HOLDING_CYL_NOT_REV,0,2024-01-29T11:36:57.443110,Alarm,1
48,M46,S7_HOLDING_CYL_NOT_REV,0,2024-01-29T11:36:57.469610,Alarm,1
49,M75,S1_LOW_LEVEL_FLG_TR1,0,2024-01-29T11:36:57.505760,Alarm,1
50,M76,S1_LOW_LEVEL_FLG_TR2,0,2024-01-29T11:36:57.536274,Alarm,1
51,M77,S1_LOW_LEVEL_FLG_TR3,0,2024-01-29T11:36:57.573821,Alarm,1
52,M78,S1_LOW_LEVEL_FLG_TR4,0,2024-01-29T11:36:57.601318,Alarm,1
53,M96,S4_LL_FLG_TR1,0,2024-01-29T11:36:57.638385,Alarm,1
54,M97,S4_LL_FLG_TR2,0,2024-01-29T11:36:57.669914,Alarm,1
55,M98,S4_LL_FLG_TR3,0,2024-01-29T11:36:57.707904,Alarm,1
56,M99,S4_LL_FLG_TR4,0,2024-01-29T11:36:57.743056,Alarm,1
57,M106,FRONT_DOOR_OPEN-X140,0,2024-01-29T11:36:57.776202,Alarm,1
58,M107,BACK_DOOR_OPEN-X141,0,2024-01-29T11:36:57.803875,Alarm,1
59,M108,LEFT_DOOR_OPEN-X142,0,2024-01-29T11:36:57.842360,Alarm,1
60,M109,RIGHT_DOOR_OPEN-X143,0,2024-01-29T11:36:57.873801,Alarm,1
61,M111,S12_JOB_NOT_ECEJTED_TR1,0,2024-01-29T11:36:57.908142,Alarm,1
62,M112,S12_JOB_NOT_ECEJTED_TR2,0,2024-01-29T11:36:57.939610,Alarm,1
63,M113,S12_JOB_NOT_ECEJTED_TR3,0,2024-01-29T11:36:57.970349,Alarm,1
64,M114,S12_JOB_NOT_ECEJTED_TR4,0,2024-01-29T11:36:58.008342,Alarm,1
65,M150,S1_LOW_LEVEL_FLG_TR1,0,2024-01-29T11:36:58.036734,Alarm,1
66,M151,S1_LOW_LEVEL_FLG_TR2,0,2024-01-29T11:36:58.076093,Alarm,1
67,M148,S1_LOW_LEVEL_FLG_TR3,0,2024-01-29T11:36:58.103514,Alarm,1
68,M149,S1_LOW_LEVEL_FLG_TR4,0,2024-01-29T11:36:58.142362,Alarm,1
69,M143,S4_LL_FLG_TR1,0,2024-01-29T11:36:58.181232,Alarm,1
70,M144,S4_LL_FLG_TR2,0,2024-01-29T11:36:58.203163,Alarm,1
71,M145,S4_LL_FLG_TR3,0,2024-01-29T11:36:58.243104,Alarm,1
72,M146,S4_LL_FLG_TR4,0,2024-01-29T11:36:58.281343,Alarm,1
73,M80,S1_BOTTOM_CAP_MISSING_TR1,0,2024-01-29T11:36:58.333740,Alarm,1
74,M81,S3_SILICON_PRESENCE_MISSING_TR1,0,2024-01-29T11:36:58.372021,Alarm,1
75,M82,S5_COVER_PRESENCE_MISSING_TR1_,0,2024-01-29T11:36:58.403409,Alarm,1
76,M83,S8_HEIGHT_CHK_MISSING_TR1,0,2024-01-29T11:36:58.439996,Alarm,1
77,M84,S1_BOTTOM_CAP_MISSING_TR2,0,2024-01-29T11:36:58.471433,Alarm,1
78,M85,S3_SILICON_PRESENCE_MISSING_TR2,0,2024-01-29T11:36:58.509278,Alarm,1
79,M86,S5_COVER_PRESENCE_MISSING_TR2,0,2024-01-29T11:36:58.536509,Alarm,1
80,M87,S9_HEIGHT_CHK_MISSING_TR2,0,2024-01-29T11:36:58.575481,Alarm,1
81,M88,S1_BOTTOM_CAP_MISSING_TR3,0,2024-01-29T11:36:58.608543,Alarm,1
82,M89,S3_SILICON_PRESENCE_MISSING_TR3,0,2024-01-29T11:36:58.637070,Alarm,1
83,M90,S5_COVER_PRESENCE_MISSING_TR3,0,2024-01-29T11:36:58.675927,Alarm,1
84,M91,S8_HEIGHT_CHK_MISSING_TR3,0,2024-01-29T11:36:58.705332,Alarm,1
85,M92,S1_BOTTOM_CAP_MISSING_TR4,0,2024-01-29T11:36:58.740675,Alarm,1
86,M93,S3_SILICON_PRESENCE_MISSING_TR4,0,2024-01-29T11:36:58.772185,Alarm,1
87,M94,S5_COVER_PRESENCE_MISSING_TR4,0,2024-01-29T11:36:58.809497,Alarm,1
88,M95,S9_HEIGHT_CHK_MC_TR4,0,2024-01-29T11:36:58.837340,Alarm,1
89,M131,S7_WELDING_CHK_MISSING_TR1_,0,2024-01-29T11:36:58.875977,Alarm,1
90,M132,S7_WELDING_CHK_MISSING_TR3,0,2024-01-29T11:36:58.905688,Alarm,1
91,M133,S6_WELDING_CHK_MISSING_TR2,0,2024-01-29T11:36:58.942906,Alarm,1
92,M134,S6_WELDING_CHK_MISSING_TR4,0,2024-01-29T11:36:58.973063,Alarm,1
93,M115,S10_LEAK_TEST_MISS_TR1,0,2024-01-29T11:36:59.006022,Alarm,1
94,M51,S10_LEAK_TEST_MISS_TR2,0,2024-01-29T11:36:59.042095,Alarm,1
95,M116,S10_LEAK_TEST_MISS_TR3,0,2024-01-29T11:36:59.071472,Alarm,1
96,M117,S10_LEAK_TEST_MISS_TR4,0,2024-01-29T11:36:59.108208,Alarm,1
97,M125,S1_B-F-1_JAM_,0,2024-01-29T11:36:59.139689,Alarm,1
98,M126,S1_B-F-2_JAM_,0,2024-01-29T11:36:59.171768,Alarm,1
99,M127,S2_B-F_-1_JAM,1,2024-01-29T11:36:59.209369,Alarm,1
100,M128,S4_B-F_-1_JAM_,0,2024-01-29T11:36:59.239616,Alarm,1
101,M129,S4_B-F-2_JAM,0,2024-01-29T11:36:59.276324,Alarm,1
